text,age_label
"RT : Starting data analysis/wrangling with R: Things I wish I'd been told #rstats #datascience [SEP] RT : To Be Honest, Here’s Why I Really Hate Analytics and Big Data [SEP] RT : Natural Language Processing for Human-to-Machine Interaction | Innovation Enterprise  #analytics [SEP] Big Data Application: Realtime data to tell stories about renewable energy  #winderful [SEP] How To Analyze Email With Natural Language Processing",35-49
"RT : Know how #NLP forms the backbone of #SentimentAnalysis & #SocialMediaMonitoring   #Blog #SocialMedia [SEP] RT : The Good, the Bad and the Ugly about Big Data & Data Science | ieOnDemand  via [SEP] Crossley, S. A., et al., (2014). Analyzing Discourse Processing Using a Simple Natural Language Processing Tool. [SEP] RT : ""Top 10 Best Free eBooks for Machine Learning"" [SEP] RT : “An Introduction to Natural Language Processing”",35-49
Big data analysis coming to math classes [SEP] RT : Google Hangouts gets natural language processing abilities -  #GoogleAlerts [SEP] RT : #BigData & Natural Language Processing: [SEP] Introductory course to data analysis with R [SEP] RT : Language Dispersion Patterns in Bruxelles Through the Lens of Twitter  cc,35-49
The Data Science Skills Network [SEP] Machine Learning – Hype or Reality? Microsoft ML Experts Weigh In [SEP] Recommended book - Exploratory Multivariate Analysis by Example Using R [SEP] RT : Simple data analysis to flag anomalies. Note: Anomalies does NOT always equate to fraud. [SEP] Global Language Network - Interactive Map,35-49
k bish you got me on strings we get it now add me back to the chat [SEP] I want chicken nuggets. 16 of em [SEP] Yep staying home today [SEP] rest in peace bish [SEP] its literally the worst song i ever heard tbh. the entire song does not make a fuck of sense. that ''breakdown'' is just so shit,18-24
"appp is caring a bit too much about something he says you should care about [SEP] Appp right now [SEP] its cause this shit has been going on for too long. it should of died long ago. theres no fun in it anymore, [SEP] and if there is people will suck that fun out of it. fuck we take this shit so seriously [SEP] i wouldnt be suprised if theres a fucking cod bible by now",18-24
if we don't have anything decent for dinner today i'm moving to kfc. i'll eat there all day and sleep outside till I die. [SEP] education. why the fuck everyone is forced to do it. [SEP] appp gold atm [SEP] every comment section on +5 million youtubers vids: ''i hate my life im depressed but you bring a smile on my face thanks for the vids'' [SEP] This is why we need a podcast,18-24
"I want to see you rant about religion. Do it whenever pls [SEP] it all basically comes down to that. but focus on the ones who do it though, would be entertaining [SEP] I'll cover that for ya, [SEP] lets just get a podcast like this going. [SEP] :RE chapter 13 pls.",18-24
"sword art online character facebook profile pictures [SEP] at all [SEP] lol no. i'm definitely addicted to fapping. [SEP] WE'RE GOING DOWN IN A SPIRAL TO THE GROUUUUND [SEP] I know, the thing I don't get is why do we always get addicted to things that aren't even that great.",18-24
did you read the fucking manga or are you an anime only peasant [SEP] the anime skips quite alot of important shit and rush the absolute fuck out of it. i recommend reading the entire manga. its 10/10 [SEP] chapter 13 out today pls or i will cry for 3 years [SEP] please please please just read the manga insteaddd [SEP] skype important very very important,18-24
where is chapter 13 [SEP] song of le day erryday [SEP] Dragon Balls. is called Dragon Balls. [SEP] a new parkway drive album this year would be blissss [SEP] sisters coming home tomorrow after 5 months wich means more mcdonalds sick,18-24
fuck I need a hobby [SEP] imagine actually fucking being keemstar ohmyfuck [SEP] the IQ chat has been talking in bold only for hours now [SEP] still not back in iq chat [SEP] fucking remove and add me back then,18-24
so fucking hyped for STYGs new album [SEP] I can smell the smell of summer when watching old kjw videos [SEP] I fucking love you so much [SEP] every KWJ video used to be so fucking good i swear i'm legit depressed theyre not daily anymore [SEP] if only the highs on this were lows itd be the best song ever,18-24
I better get my fucking chapter 13 when I wake up tomorrow. [SEP] 7 more likes on this Classic 2 would be sick [SEP] you rendered with premiere you disgust me [SEP] GET ON THE DRUNKEN PEASANTS ASAP YOOOO [SEP] this fucking guy is so unbelievably good,18-24
might grow a beard and dye it blue [SEP] follow my playlist if you have an medium size or larger penis [SEP] if you've never listened to this album I don't want you in my life [SEP] tokyo ghoul S203 is out but chapter 13 isnt. [SEP] skipping the intro cause its shit,18-24
hey look. dead people. [SEP] are they doing the takatsuki thing rn pls yess [SEP] THERYE DOING CHAPTER 116 [SEP] its cold outside better wear a scarf! [SEP] I feel like this season has potential to make up for the mess that is episode 11 and 12,18-24
TAKATSUKI HAS GREEN HAIR FUCK YESSSSSSSSSSSSSSSSSSSSSSSSSSSSSS [SEP] naki looks better in the manga too peasants [SEP] aaaand shippuden is still in filler mode for no fucking reason at all fucking hell [SEP] reason number 34093248932489 to read the manga [SEP] im drawing something c00l,18-24
half werewolfish Estra on yo tl [SEP] if theres no chapter 13 when I wake up tomorrow i'm jumping infront of the fucking train [SEP] remember that awful orange pants present you got from your mom wich even your dad despised ? Found it [SEP] instantly reminded me of that q&a vid. pls come back. I need you in my life again [SEP] I know this. It was beautiful. I want to ho back to the days of daily uploads maaaan,18-24
finished season 1 yet? [SEP] one more poo hour [SEP] wanna hear a joke? chapter 13 is out [SEP] cats like rap [SEP] alright I've legit typed my password wrong 7 times in a row now.,18-24
14 HAVE I BEEN HACKED? [SEP] well fuck [SEP] oh shit nope I just used the wrong password..... FFS [SEP] whos daul [SEP] Pooping is reverse anal,18-24
high five [SEP] chapter 13????? [SEP] punched tv cause I can't fucking spell my password [SEP] wtf is going on today [SEP] in other fucking news STILL no chapter 13,18-24
ray william johnson on my facebook tl. [SEP] females entered my room kicked one in theface [SEP] fuck me Heavan Shall Burn are beast [SEP] CHAPTER 13 [SEP] IS OUUUUUUUUUT,18-24
HELP [SEP] these chapters are too fucking short man [SEP] hey dude can you help me out for a second (skyrim wont startup) [SEP] really think we could of done better [SEP] too much demoltion you cant deny it.,18-24
wake up to see demo has uploaded. there is a god [SEP] Appp IQ playing live rn support the IQ family [SEP] McDonalds bitch [SEP] McDonalds was bibbo [SEP] 3rd person teamtage:  go watch it now,18-24
totally true [SEP] He encontrado I Don't Know What I Can Save You From de Kings Of Convenience con #Shazam. [SEP] Totally true [SEP] “: If only Bradley's arm was longer. Best photo ever. #oscars [SEP] DE TAL MANERA ME AMO DE JESUS ADRIAN ROMERO LA PASION DE CRISTO - YouTube.flv,25-34
"Mary Lou Jepsen: Could future devices read images from our brains? [SEP] New Realistically-Proportioned 'Anti-Barbie' Touches A Nerve (via ) [SEP] Google To Release Developer Kit For Wearables In Two Weeks (via ) [SEP] Waiting for the end - Linking Park :D [SEP] Ahora si, being happy with myself ????",25-34
hermoso!!!! ???????? [SEP] Falling in love with him! ???? [SEP] Louie Schwartzberg: Hidden miracles of the natural world [SEP] One Weird Trick to Stay Asleep All Night [SEP] New Order - Blue Monday:  vía,25-34
Evolution of Music - Pentatonix [SEP] #PudoSerElAmorDeMiVida but he let me go [SEP] ???? que fino tweet [SEP] Fat Girl Falls On Treadmill [SEP] 8 Reasons To Be Yourself via,25-34
Everyday Health [SEP] This video might change the way you see domestic violence. [SEP] I know where I go [SEP] Love is blindness [SEP] Jack White Love Interruption,25-34
Arcade Fire - Crown of Love [live]   vía [SEP] Little bad cat [SEP] Gorillaz- Dare (Lyrics) [SEP] The Rolling Stones - Rain Fall Down - #BuenaMusica [SEP] Pink Floyd- Another Brick in the wall,25-34
"Pink Floyd - Wish U Were Here #buenamusica [SEP] He encontrado Bandit Of My Dreams de Eddie Hodges con #Shazam. [SEP] He encontrado From Me To You de The Beatles con #Shazam. [SEP] Evan Craft & Carley Redpath - ""Océanos"" OFFICIAL (OCEANS - HILLSONG UNITED) [SEP] #NowPlaying I Want To Break Free Queen • Absolute Greatest en #Spotify",25-34
Gates Cambridge Scholarships - How to apply [SEP] He encontrado Bust A Move de Young MC con #Shazam. [SEP] #NowPlaying Bust A Move Young MC • Stone Cold Rhymin' en #Spotify [SEP] #NowPlaying We Will Rock You Queen • News Of The World en #Spotify [SEP] #NowPlaying Bohemian Rhapsody Queen • A Night At The Opera en #Spotify,25-34
#MiMejorConcierto Holi Festival of colors [SEP] #NowPlaying We Will Rock You Queen • News Of The World en #Spotify [SEP] #PersonasIndeseables You know what I mean [SEP] #NowPlaying Oceans (Where Feet May Fail) [Reloaded] Hillsong United • Zion (Deluxe Edit… [SEP] #NowPlaying Lonely Boy The Black Keys • Lonely Boy en #Spotify,25-34
He encontrado Wooly Bully de Sam The Sham & The Pharaohs con #Shazam. [SEP] #NowPlaying Son Of A Preacher Man - For Use In The US & Canada Dusty Springfield • Pulp… [SEP] #NowPlaying Jungle Boogie Kool & The Gang • Pulp Fiction en #Spotify [SEP] He encontrado Lotus Flower de Radiohead con #Shazam. [SEP] He encontrado She Moves In Her Own Way de The Kooks con #Shazam.,25-34
"He encontrado Flowers On The Wall de The Statler Brothers con #Shazam. [SEP] #NowPlaying Back To Black Amy Winehouse • Frank & Back To Black en #Spotify [SEP] #NowPlaying Valerie - Live, BBC Radio 1 Live Lounge, London/2007 Amy Winehouse • Frank … [SEP] #NowPlaying October Song Amy Winehouse • Frank & Back To Black en #Spotify [SEP] #NowPlaying Penny Lane The Beatles Recovered Band • Beatles 20 No. 1 Hits! en #Spotify",25-34
#NowPlaying Always on My Mind - Remastered Elvis Presley • The Essential Elvis Presley … [SEP] #NowPlaying Suspicious Minds Elvis Presley • Elvis 75 - Good Rockin' Tonight en #Spotif… [SEP] #NowPlaying Time Is Running Out Muse • Absolution en #Spotify [SEP] #NowPlaying Won't Be Long The Hives • The Black and White album en #Spotify [SEP] #NowPlaying Tick Tick Boom The Hives • The Black and White album en #Spotify,25-34
"#NowPlaying Mr. Brightside The Killers • Hot Fuss en #Spotify [SEP] #NowPlaying Human The Killers • Day & Age en #Spotify [SEP] Kitra Cahana: My father, locked in his body but soaring free [SEP] #NowPlaying Crazy Little Thing Called Love Queen • Absolute Greatest en #Spotify [SEP] #NowPlaying We Will Rock You Queen • News Of The World en #Spotify",25-34
#NowPlaying Don't Stop Me Now Queen • Absolute Greatest en #Spotify [SEP] #NowPlaying How He Loves David Crowder Band • Church Music en #Spotify [SEP] #NowPlaying O Praise Him (All This For A King) David Crowder Band • All This For A King… [SEP] #NowPlaying Gimme Tha Power - Urban Mix Molotov • Dónde Jugarán Las Niñas 10th Annivers… #TodosSomosAyotzinapa [SEP] #YaMeCanse de #EPN #EPNBringThemBack #AccionGlobalporAyotzinapa,25-34
"Evan Craft & Carley Redpath - ""Océanos"" OFFICIAL (OCEANS - HILLSONG UNITED) [SEP] Mercy! For this town, mercy for our people! Mercy GOD, please. #mercyforMexico ???????? #YaMeCanse [SEP] uuhhhhh si ???? incredibles! [SEP] #NowPlaying Chinga Tu Madre Molotov • Dónde Jugarán Las Niñas 10th Anniversary Edition … [SEP] He encontrado Chick Habit de April March con #Shazam.",25-34
#NowPlaying I'm Yours Jason Mraz • We Sing. We Dance. We Steal Things. en #Spotify [SEP] The Hives - Tick Tick Boom [SEP] AC/DC - Back in Black [SEP] Hate to Say I Told You So [SEP] Pink Floyd - Another Brick In The Wall (HQ),25-34
