text,age_label
"I'm at Pearl's Deluxe Burgers (San Francisco, CA)",25-34
"I'm at The Marriot Hotel (Santa Clara, CA)",25-34
GDG summit ( Googleplex -  w/ 24 others) [pic]:,25-34
Breakfast ( Googleplex -  w/ 16 others) [pic]:,25-34
"I'm at Googleplex - Google Store (Mountain View, CA) w/ 8 others [pic]:",25-34
"#io13 #googleio Beta testing & staged Rollouts  alpha, betha testing groups and feedback percentage of rollout",25-34
Larry Page answering questions of the people at #io13 #googleio,25-34
Ignite is One of the coolest part of #io13  #google !!,25-34
"I'm at Alchemist Bar & Lounge (San Francisco, CA) w/ 9 others [pic]:",25-34
"I'm at Moscone West for Google I/O 2013 (San Francisco, CA) w/ 73 others [pic]:",25-34
Just posted a photo,25-34
"I'm at Starbucks (San Francisco, CA) w/ 3 others",25-34
"I'm at Range (San Francisco, CA)",25-34
"I'm at San Francisco International Airport (SFO) (San Francisco, CA) w/ 147 others",25-34
"La internee' en el avion, bastante bien anda: Check out my result from",25-34
"I'm at Casa Enrique (Long Island City, NY)",25-34
"I'm at Starbucks (New York, NY)",25-34
I'm at The Metropolitan Museum of Art -  w/  [pic]:,25-34
"I'm at  (New York, NY) w/ 3 others [pic]:",25-34
"I'm at Westville East -  (New York, NY) w/ 7 others [pic]:",25-34
"I'm at The Cooper Union (New York, NY) [pic]:",25-34
"I'm at Pablo Picasso Statue (New York, NY) [pic]:",25-34
Perks of traveling with girlfriend ;) ( Victoria's Secret PINK -  w/ 2 others) [pic]:,25-34
"I'm at Takahachi (New York, NY) w/ 4 others [pic]:",25-34
"I'm at Museum Of Natural History Water Park (New York, NY) [pic]:",25-34
"I'm at American Museum of Natural History -  (New York, NY) w/ 32 others",25-34
"I'm at Magnolia Bakery (New York, NY) [pic]:",25-34
"I'm at Lincoln Center Plaza (Josie Robertson Plaza) -  (New York, NY) w/ 2 others",25-34
The hoe feeling so good that some niggas might kiss.,18-24
"With her top down screaming out: ""MONEY AINT A THING""",18-24
not sure if stupid or sacasm.,18-24
"HAHAHAHA "": WHITE PEOPLE NEEDA CHILL FORREAL",18-24
GIRL YOU GOTTA LET ME KNOW HOW YOU WANT THIS NIGHT TO GOOO,18-24
"OG is one who standing on his own feet, a boss is one who garantue we gone' eat.",18-24
"RT "": Women are good for 70 things.. Sandwich and 69.""",18-24
"RT "": If I walk in and saw this I'll let bruh get his nut in before I kill him",18-24
Most people be having long toes but small dicks.,18-24
This boy is on fire.,18-24
"RT "": i love when people try to hurt my feelings when i dont have any lmao""",18-24
"I made something out of nothing, call me San Don the magician. She doing tricks with her pussy, I guess she's vagician.",18-24
"Need a pussy that's hairless, I will French kiss it like we in Paris.",18-24
"RT "": Don't be a bitch, be the bitch.""",18-24
"RT "": All these watches and still no time for you peasants ?????????????",18-24
"RT "": RT if you see a set of keys you want ????",18-24
"RT "": Thissss... Would solve a lot of problems",18-24
"RT "": hearing a story thats obviously made up",18-24
"When girls say ""Don't play the game cause I can play it better"" is like telling me your hoe intentions are ready to come out at any moment.",18-24
"We are not one and the same, nigga I'm fucking insane. Fuck is you saying? Your ass been doing same shit.",18-24
Highclass but surrounded by these low-lifes.,18-24
"Shots fired, suspect speared off.",18-24
Need a ride and die chick that stay loyal to my dick. She need to know that I am working hard and I ain't coming home at six.,18-24
"Righting all my wrongs, for these homies out there thugging.",18-24
"Shots fired.. another gone, I feel that man's pain. Daddy said my down and said ""that came with the game"".",18-24
"RT "": me whenever I see dogs ????",18-24
"thanks, I appriciate it!",18-24
De Champions League is terug!,18-24
"RT "": my least favorite animals are children""",18-24
"Talking about Marie, she chilling with Molly.",18-24
"Then she said she's pregnated, that's the night your heart died. Now you gotta go to your girl and report that.",18-24
Main reason 'cause your pastor said you can't abort that. Now your driver says that new Benz.. you can't afford that.,18-24
"All that cocaine on the table, you can't snork that. Dat going to the money that the court got, all out on the allemony.",18-24
""": Arsenal looking for the Danny Welbeck receipt.",18-24
"RT "": When we all become fathers #YesAllMen",18-24
"HAHAHA "": How girls walk to the bathroom after you nut in them...",18-24
WAT EEN SCHÖNE GOAL!,18-24
""": These hoes ain't loyal",18-24
IK GA STUK ????????,18-24
"RT "": NIGGA DIED WHILE HE WAS CRANKIN THAT SOULJA BOY LMFAO",18-24
Did i allow u to have fun without me?,18-24
"I'm nice to the weird kid, so he'll spare my life when he snaps",18-24
I will do a lot of things but admitting im cold to my mum who told me to bring a jacket isn’t one of them,18-24
Tweets on fire but the blunt ain't.. ????,18-24
10 TO 10 REMIX MOVIE PAID FOREVER,18-24
THEY SAY THAT I CHANGED... YEAH CHANGED LIKE I SUPOSSED.Q,18-24
IMA BOSS - MEEK MILL FT. RICK ROSS ????????????,18-24
GOT SO MANY SHADES THEY THOUGHT I HAD A LAZY EYE,18-24
"Let me take take you to home comming, so I won't be alone at home, cumming.",18-24
All up in your hood like a food stamp.,18-24
All the freaks know that I'm a true champ. She finna drop it low on SVO's bootcamp.,18-24
"She a fan, that's fantastic.",18-24
"Before I fall in love, i'm prepared to leave her.",18-24
"RT "": Hiding your favorite food from the rest of your family because you're a selfish motherfucker.""",18-24
I don't really care what everybody gotta say.,18-24
"RT "": have u ever introduced two friends to each other and they started hanging out without u? like i made u what u are wtf?!""",18-24
"She at home comming, while i'm at home cumming.",18-24
WHO YOU CAME WITH? I TELL HER FUCK THAT NIGGA,18-24
"RT "": A MILF is a sexy ass mom over 35. If you're 20, you're just a slut with a baby.""",18-24
close enough,18-24
"I like these bad bitches, from a decent home.",18-24
If you leave this time I feel that you be gone for good so no hold on like leaves and fall to what is left.,18-24
Autumn Leaves - Chris Brown ft. Kendrick Lamar.,18-24
If my ship go down who will abort?,18-24
"I keep my feelings in a safehouse, better that I don't speak.",18-24
I'm confused to who I'lI spend my forever with.,18-24
They say life is a bitch but I'm well prepared cause Marie Jane is a better hoe.,18-24
100 - Leeuwin completed 100% of his 31 passes vs FC Groningen & won all 3 of his aerial duels. Perfect.,18-24
she fucked a horse? Wtf,18-24
also a beautiful girl,18-24
I feel that you be gone for good.,18-24
cant handle it already?,18-24
This could be us but you playing...,18-24
Free your mind let your consious free.,18-24
"HAHAHA "": Rt if you were inspired",18-24
"I'LL WAKE UP WORKING LIKE A MEXICAN, DAT MEAN I WORK FROM 10 TO 10.",18-24
"nice pics when its blurred, noobs.",18-24
WHO SAID YOU CAN'T FIND LOVE IN THE CLUB? CAUSE I WANNA TELL THEM THEY'RE WRONG.,18-24
New flame ????,18-24
August Alisina - Downtown ????,18-24
"RT "": people need to understand that I'm joking 99.9% of the time""",18-24
"Runaway train, never going back.",18-24
Somehow im not even here nor there.,18-24
"RT "": For me it was ""I just need a person""..",18-24
"RT "": When you call shotgun but end up in the back =",18-24
Chris Brown - Add Me In. ????????,18-24
Chris Brown - X (album) ????????????,18-24
"I am absolutely positively, even though I'm sick and tired I get busy.",18-24
"Drink om half 12 al een flesje cola, it's all about perspective.",18-24
August Alsina - Make It Home ????,18-24
"we have this Dutch saying ""om je vingers bij op te eten"", which means the same as the Chinese translation.",18-24
"I can see from this high up, you ain't got a heart girl.",18-24
Just put your hands in the air if you're missing somebody...,18-24
"Come home..., I can't handle this alone.",18-24
Have you ever lost someone? Tried to take it back.. but the damage is done.,18-24
"When you make mistakes the most, some day it will make you grow.",18-24
see that jesus cross? She praying for bigger tits but it aint helping.,18-24
"Netflix in de bus, BAM, knallen, jonguh.",18-24
Hahahah het programma Extreem wtffff,18-24
"Reach for the stars, so if you fall you'll land on a cloud.",18-24
-2 to help save tha interwebs:   #savethekitten #freeandopen,35-49
Things You'd Better Not Mix Up:,35-49
Run Johnny!,35-49
"- the 24hs webathon for net freedoom by , , and  - live neow!  #savethekitten",35-49
"""The magic of youth, freshness, is given by the overtones that sound with every tone.""",35-49
"stuck in the middle of the 'White elephant gift exchange' rules...i will steal myself my own gift, I'm sure.",35-49
thank you! A big update is on the way...,35-49
"so happy that ""DSP - Get Winter Ready"" has won today the Adobe/FWA Cutting Edge Award:",35-49
Tons of easter (or christmas?) eggs,35-49
Brace yourselves...,35-49
"""DSG - Get Winter Ready"" on Google Creative Sandbox:",35-49
a new research project by CNR:   #ImNotAFake,35-49
"""Get Winter Ready"" is  SOTD! :D  #winrar",35-49
"hey guys, please keep a little space for me, is my first New Year's Eve in NYC, ok?",35-49
PlaceIt by Breezi - Generate Product Screenshots in Realistic Environments,35-49
"i accepted the 38 pages T&C for the new iTunes, hope the something bad will not happen...",35-49
so happy to be nominated at the  Interactive Awards with my Personal site:  #SVG and more than ever #SVGFTW,35-49
thank you! :D,35-49
the new blue linked,35-49
enjoy the new Stinkdigital 2013 reel:,35-49
"""Well, I'm not a one-hit wonder, guys"":  … #Grammys",35-49
something about unpaid invoices:,35-49
I always include businessmen in my vision of ? :,35-49
Stink/Stinkdigital/Skunk in the Creativity's Production Company A-List:,35-49
Deezer - Music Unleashed:,35-49
Synesthetic Locked:,35-49
"fifth day of the SimCity's ""Let's All Be Mayor"" livestream, vote now:",35-49
per il party potreste invitare Sterling... :,35-49
interesting day: 1) ready for the #SXSW where (for new followers that didn't know) I will attend the Awards as a finalist in Personal cat.,35-49
2) i have been featured in the today's chart of  :,35-49
"and 3) my new personal project is live. Here's to you: ""The Pandorialist""",35-49
"Austin, TSXSW",35-49
Never ever cache the manifest cache file #html5apps #sxsw,35-49
Huge audience for  #sxsw,35-49
I'm seeing The Signal & the Noise at SXSW 2013  #SXSW,35-49
A competition to write fast with a 'blank' keyboard. I failed (as always) the english punctuation #sxsw,35-49
"texas chicks are pretty, look at my flat-mates #sxsw",35-49
A future supervillain could born from a 3D printer #sxsw,35-49
Will QR for food #sxsw,35-49
"Before talking about Glass, i'm wondering how many people couldn't be able to find the same 4/5 streets without Google Maps #sxsw",35-49
"""Humor is telling the true without the true"" Ben Huh, cheezburger #sxsw",35-49
I forgot the ritual photo,35-49
I'm seeing Designing Web & Mobile Graphics  #SXSW,35-49
Ok: 2007-2013 i'm a two times SXSW Awards winner.,35-49
with my italian austin family...        at #SXSW,35-49
...thanks for everything!,35-49
"On the way to New York, see you Austin #SXSW",35-49
"the complete list of the #SXSW Interactive Awards winners, I'm in very good company:",35-49
"""Not About Us"":",35-49
and  are currently hijacking the :,35-49
my contribution is from 'The Pandorialist':,35-49
Analog stuff:  (making of:,35-49
Food for thought:,35-49
canvas experiment of the day (or month?):,35-49
"""Sim City - Let's All Be Mayor""  Site of the Day:",35-49
memories on the corners with the fo's and the mo' (cit.):  (via  ),35-49
White Noise:,35-49
yesterday my eponymous site was  Mobile of the Day:  Ale'! #SVGFTW,35-49
35 Ways Musicians and Music Brands Are Using Twitter's Vine App  via,35-49
"Whoa! I have receveid a #Webbys honoree in the ""Best Navigation Structure""category:  ...",35-49
"...but I have been also nominated for a Webby Award in the  ""Self Promotion/Portfolio"" category!   #Webbys",35-49
you can now start to VOTE for  at the  's People Choice:  Thank you everyone!,35-49
Don't Fail Idaho:,35-49
The most difficult PS keyboard shortcut ever and its interpretations:,35-49
"Bus driver in Red Hook:  ""I'm sorry, someone of you knows the directions?"" I'm waiting, in tears, to see the sign 'Welcome to Philadelphia'",35-49
I could FAQ you all the time:,35-49
"talks about ""I'd FAQ me"":",35-49
only one week left to choose my eponymous for the  People's Voice:   Tnx! #webbys,35-49
"I'm sure they learned the lesson from ""The Gift"" by Velvet Underground",35-49
OblivUIon:,35-49
only 2 days left to vote for  at  People's Voice!  Thank you everyone ;) #webbys,35-49
Birth of a super-villain:  (via  ),35-49
"only some hours left to choose my site for  People's Voice in ""Self Promotion/Portfolio"" cat.:  #webbys",35-49
"""But I'm A Nice Guy"":",35-49
who watches the men's watches?,35-49
"if your elevators are always busy, there could be one reason:",35-49
i will miss Drawn.ca :-/,35-49
"...and also ""Epic Playdate"":",35-49
Connecting the tweets/dots,35-49
"""hello? Yes, this is #dog"":",35-49
"By the way, product placement",35-49
"how many living music genius do you know? For me, one of them is this guy that has a new album out:",35-49
"""I'd FAQ me"" is  Mobile of the Day :)",35-49
proud to have worked in the  team for an epic (and crazy) project. Its name is Google Loon.  #loon,35-49
natural photographic cropping:,35-49
":-) one time i'd like to create a site with only nested tables and <marquee> tags placing a bottom-left logo ""Netscape Experiment""",35-49
"thank you so much, Ricardo! Good luck and be shape :-D",35-49
can't wait for the Web Speech API support in IE 15,35-49
the drawn+voice over style let me think about this masterpiece:,35-49
trying to complete my first LeapJS prototype the day before the  launch,35-49
The chicken temple,35-49
today is the one year anniversary of my Atlantic crossing:,35-49
"check my new experiment ""Hover the top"", a simple clickless interface for 's #LeapJS:",35-49
"sure, I will do it. At the moment the default duration is 2 second, I will set it to 1/1.5",35-49
"""Why Quantity Should be Your Priority"":",35-49
animation-iteration: cats   (by ),35-49
only four days to new and hilarious gags:,35-49
new project for  at :,35-49
vote for the #outasyou panel by  and  at the SXSW 2014:,35-49
I think #theworldneedsmore #education. What do you think the world needs more of? Visit,35-49
I wanna thank my mom for giving me a cool ass name,18-24
Aaron Alexy Nilo Thomas,18-24
